observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
calmoBarbo_2025_01_27__21_53_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_53_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_53_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.5439285251,0.6601602823,3.341046713e-06,7.060483871e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_53_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_53_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_53_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,ERROR,,,,,,,,,0.6942066393,0.6485434908,2.091911765e-06,3.360167051e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_53_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_53_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_53_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Diptera,,,,,,,,,0.5065168685,0.579452765,8.012543253e-07,1.822004608e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_53_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_53_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_53_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.171392301,0.8416828917,3.446691176e-06,6.256912442e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_53_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_53_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_53_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Scarabaeidae,,,,,,,,,0.641341263,0.1901192396,5.053957612e-06,6.896457373e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_53_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_53_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_53_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.8510153547,0.4911859159,1.069312284e-06,2.155817972e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_54_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_54_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_54_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.4588925173,0.1844445565,9.153546713e-06,1.479925115e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_54_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_54_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_54_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hymenoptera,,,,,,,,,0.69955266,0.8122841302,1.339803201e-05,2.22438076e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_54_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_54_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_54_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.5446599265,0.6610875576,3.233455882e-06,6.808323733e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_54_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_54_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_54_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.1173739187,0.2402135657,5.964965398e-06,1.112831221e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_54_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_54_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_54_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,ERROR,,,,,,,,,0.6938509948,0.6480999424,2.148464533e-06,3.48718318e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_54_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_54_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_54_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Diptera,,,,,,,,,0.5064988106,0.5797138537,7.936851211e-07,1.79593894e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_54_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_54_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_54_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Scarabaeidae,,,,,,,,,0.6400560121,0.18837428,5.109320934e-06,7.218029954e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_54_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_54_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_54_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Insecta,,,,,,,,,0.8508646194,0.4906841878,1.075151384e-06,2.240063364e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_54_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_54_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_54_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.1716851211,0.8420888537,3.393814879e-06,6.026065668e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.4214443123,0.1504619816,8.612564879e-06,1.503182604e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.1580942907,0.3275913018,1.081001298e-05,1.54546371e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.8044331747,0.211203053,6.798442907e-06,1.634202189e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hymenoptera,,,,,,,,,0.701709667,0.8141553859,1.296993945e-05,2.194052419e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.1401769031,0.2140231855,8.85683391e-06,1.307387673e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.2280672578,0.1375516993,9.991782007e-06,1.879910714e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.5442333478,0.6604228111,3.368187716e-06,7.005184332e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,ERROR,,,,,,,,,0.6945157872,0.6486414171,2.032763841e-06,3.284130184e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Diptera,,,,,,,,,0.2092783304,0.7192129896,1.375e-06,1.955501152e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Diptera,,,,,,,,,0.4030080017,0.7549254032,1.066392734e-06,2.225662442e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.6147201557,0.6639923675,1.556877163e-06,3.11952765e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Scarabaeidae,,,,,,,,,0.6449686419,0.1897044931,4.428525087e-06,6.61765553e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Diptera,,,,,,,,,0.5064688581,0.5796350806,7.948745675e-07,1.783842166e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_55_06_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_55_06_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_55_06_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.1711633867,0.8413978975,3.518706747e-06,6.353542627e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.3578554282,0.6280324021,7.79865917e-06,1.219772465e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.3995227076,0.2361928283,6.592668685e-06,1.308770161e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hymenoptera,,,,,,,,,0.7005557958,0.8133773041,1.318014706e-05,2.223603111e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.5332431877,0.4937979551,1.418685121e-06,2.477678571e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.420428417,0.4095993664,8.732050173e-06,1.44436924e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.3743069853,0.1607664171,6.497188581e-06,1.163580069e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.5442624351,0.6602901786,3.32266436e-06,6.979262673e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,ERROR,,,,,,,,,0.694710532,0.6488479263,2.03849481e-06,3.232574885e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.2242817907,0.144124712,5.844074394e-06,1.077390553e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_9_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.5161386246,0.6221635945,1.678200692e-06,2.312932028e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_10_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.2341034818,0.5669317396,9.582612457e-07,2.360887097e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_11_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Scarabaeidae,,,,,,,,,0.6460129758,0.1891018145,4.29433391e-06,6.718894009e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_12_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Diptera,,,,,,,,,0.5064456099,0.5795326901,8.014705882e-07,1.773041475e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_13_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.1719552336,0.8426775634,3.348724048e-06,5.958237327e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_56_05_HDR0_14_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_56_05_HDR0_14_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_56_05_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.6695029196,0.6468806164,1.427660035e-06,2.068980415e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_57_22_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_57_22_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_57_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hymenoptera,,,,,,,,,0.7016677119,0.8144644297,1.300054066e-05,2.159634217e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_57_22_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_57_22_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_57_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.1017172362,0.4816761233,9.150843426e-06,1.376022465e-05,human,HS,,,,
calmoBarbo_2025_01_27__21_57_22_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_57_22_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_57_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Hemiptera,,,,,,,,,0.5984056012,0.4921653226,1.415224913e-06,2.909562212e-06,human,HS,,,,
calmoBarbo_2025_01_27__21_57_22_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,Panama_Hoya_408m_calmoBarbo_2025-01-26,calmoBarbo_2025_01_27__21_57_22_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,calmoBarbo_2025_01_27__21_57_22_HDR0.jpg,2025-01-26T00:00:00-05:00,2025-01-29T23:59:59-05:00,media,animal,,Lepidoptera,,,,,,,,,0.6821417604,0.5928860887,8.109212803e-06,1.464660138e-05,human,HS,,,,
